order_id,customer_id,order_date,region,product_id,product_category,quantity,price,total_amount
ORD108591,CUST2814,2023-06-06,North,PROD997,Books,5,625,3125
ORD108592,CUST3103,2024-10-15,West,PROD372,Home Essentials,2,731,1462
ORD108593,CUST8452,2023-04-08,South,PROD319,Sports,1,1510,1510
ORD108594,CUST3911,2023-01-06,South,PROD587,Sports,2,507,1014
ORD108595,CUST6447,2022-08-17,South,PROD368,Electronics,2,1392,2784
ORD108596,CUST7834,2024-07-13,South,PROD215,Sports,2,1294,2588
ORD108597,CUST5143,2023-12-05,North,PROD448,Sports,2,1707,3414
ORD108598,CUST7060,2024-11-07,West,PROD867,Sports,1,790,790
ORD108599,CUST9562,2022-03-15,East,PROD422,Electronics,3,269,807
ORD108600,CUST4416,2022-11-13,West,PROD517,Clothing,2,258,516
ORD108601,CUST2749,2022-09-19,South,PROD706,Sports,4,1632,6528
ORD108602,CUST4934,2022-03-30,East,PROD700,Sports,5,546,2730
ORD108603,CUST5073,2023-12-16,North,PROD513,Books,5,1789,8945
ORD108604,CUST6181,2023-11-25,South,PROD894,Sports,4,1117,4468
ORD108605,CUST7612,2024-04-18,South,PROD443,Electronics,2,1205,2410
ORD108606,CUST9810,2024-01-03,South,PROD126,Electronics,1,1180,1180
ORD108607,CUST5535,2024-11-02,East,PROD607,Sports,3,1642,4926
ORD108608,CUST7262,2023-06-22,North,PROD220,Books,5,211,1055
ORD108609,CUST6282,2022-11-02,North,PROD887,Home Essentials,3,147,441
ORD108610,CUST5869,2022-07-09,North,PROD368,Electronics,1,1715,1715
ORD108611,CUST6965,2023-10-01,West,PROD602,Home Essentials,5,475,2375
ORD108612,CUST4216,2022-06-11,South,PROD573,Clothing,3,927,2781
ORD108613,CUST6920,2022-02-19,West,PROD292,Sports,1,132,132
ORD108614,CUST7774,2023-10-04,West,PROD855,Electronics,3,603,1809
ORD108615,CUST7472,2023-10-13,East,PROD764,Home Essentials,2,726,1452
ORD108616,CUST7600,2023-10-21,East,PROD827,Clothing,1,1126,1126
ORD108617,CUST3822,2024-07-24,South,PROD951,Sports,3,1609,4827
ORD108618,CUST6618,2024-09-22,West,PROD783,Home Essentials,2,1639,3278
ORD108619,CUST5205,2022-08-01,West,PROD336,Clothing,2,1991,3982
ORD108620,CUST5770,2024-05-26,South,PROD169,Sports,1,1895,1895
ORD108621,CUST9506,2022-06-13,North,PROD770,Electronics,4,141,564
ORD108622,CUST7382,2022-02-16,South,PROD122,Sports,5,108,540
ORD108623,CUST4792,2024-02-17,West,PROD480,Books,1,1099,1099
ORD108624,CUST4326,2022-06-28,East,PROD650,Clothing,2,918,1836
ORD108625,CUST9756,2023-07-05,East,PROD626,Sports,2,756,1512
ORD108626,CUST3502,2023-07-16,West,PROD981,Sports,1,1732,1732
ORD108627,CUST6308,2023-11-14,West,PROD921,Sports,4,1911,7644
ORD108628,CUST7113,2022-12-01,East,PROD756,Sports,5,1265,6325
ORD108629,CUST1727,2023-11-14,North,PROD702,Sports,3,889,2667
ORD108630,CUST1949,2024-04-12,North,PROD561,Electronics,1,1559,1559
ORD108631,CUST2899,2022-05-09,South,PROD976,Clothing,5,1150,5750
ORD108632,CUST1669,2023-08-02,West,PROD686,Electronics,5,1166,5830
ORD108633,CUST5112,2024-01-16,North,PROD592,Home Essentials,2,1254,2508
ORD108634,CUST5501,2022-03-30,West,PROD987,Sports,3,1339,4017
ORD108635,CUST3427,2023-04-20,North,PROD944,Home Essentials,1,1729,1729
ORD108636,CUST3496,2023-11-16,North,PROD464,Sports,2,1643,3286
ORD108637,CUST2434,2022-01-05,West,PROD984,Electronics,2,697,1394
ORD108638,CUST3624,2024-11-11,West,PROD959,Clothing,4,1468,5872
ORD108639,CUST7495,2024-05-05,East,PROD123,Clothing,5,1631,8155
ORD108640,CUST1422,2023-04-21,North,PROD478,Sports,1,1773,1773
ORD108641,CUST6659,2022-03-16,South,PROD447,Books,1,1536,1536
ORD108642,CUST1660,2023-07-24,East,PROD109,Electronics,1,1035,1035
ORD108643,CUST5512,2022-01-04,North,PROD478,Electronics,2,1369,2738
ORD108644,CUST2423,2024-12-18,West,PROD997,Home Essentials,4,1572,6288
ORD108645,CUST1396,2022-01-27,East,PROD325,Books,3,1111,3333
ORD108646,CUST1011,2023-05-13,West,PROD475,Sports,2,120,240
ORD108647,CUST7304,2022-09-01,North,PROD660,Clothing,3,1098,3294
ORD108648,CUST8959,2024-09-27,West,PROD863,Books,4,1531,6124
ORD108649,CUST4406,2023-03-01,North,PROD303,Home Essentials,5,556,2780
ORD108650,CUST2673,2024-12-29,South,PROD700,Home Essentials,1,1567,1567
ORD108651,CUST4117,2023-07-22,North,PROD883,Books,3,1113,3339
ORD108652,CUST8839,2022-10-14,East,PROD299,Home Essentials,2,364,728
ORD108653,CUST7253,2024-12-06,South,PROD376,Books,3,1783,5349
ORD108654,CUST5958,2022-11-10,East,PROD499,Home Essentials,5,283,1415
ORD108655,CUST2668,2024-10-03,South,PROD444,Books,1,326,326
ORD108656,CUST8993,2024-02-19,South,PROD409,Electronics,3,1927,5781
ORD108657,CUST2493,2022-02-10,South,PROD154,Books,5,1671,8355
ORD108658,CUST7837,2022-02-23,North,PROD666,Home Essentials,2,1369,2738
ORD108659,CUST4845,2022-05-12,North,PROD948,Home Essentials,4,1196,4784
ORD108660,CUST9621,2022-09-21,West,PROD702,Electronics,2,1273,2546
ORD108661,CUST3404,2022-06-06,East,PROD848,Books,1,1636,1636
ORD108662,CUST8147,2024-10-26,West,PROD428,Electronics,2,1192,2384
ORD108663,CUST4480,2022-08-03,East,PROD183,Books,2,1068,2136
ORD108664,CUST3136,2023-01-02,North,PROD695,Home Essentials,2,904,1808
ORD108665,CUST6509,2024-11-28,South,PROD898,Home Essentials,2,1353,2706
ORD108666,CUST1961,2023-11-15,East,PROD404,Electronics,1,822,822
ORD108667,CUST8023,2023-01-27,South,PROD347,Clothing,5,1195,5975
ORD108668,CUST9393,2023-09-23,North,PROD279,Books,3,1101,3303
ORD108669,CUST8835,2022-08-05,West,PROD995,Home Essentials,4,974,3896
ORD108670,CUST6815,2023-05-05,North,PROD130,Home Essentials,3,1731,5193
ORD108671,CUST1188,2022-07-25,North,PROD186,Home Essentials,3,1520,4560
ORD108672,CUST8231,2022-01-15,South,PROD206,Home Essentials,4,183,732
ORD108673,CUST3355,2022-02-24,West,PROD580,Electronics,1,839,839
ORD108674,CUST1023,2024-04-07,South,PROD518,Books,4,1422,5688
ORD108675,CUST7682,2024-05-05,South,PROD577,Sports,1,1871,1871
ORD108676,CUST6532,2022-02-22,West,PROD341,Clothing,3,1416,4248
ORD108677,CUST5392,2023-08-04,West,PROD260,Electronics,1,1857,1857
ORD108678,CUST9020,2024-06-06,East,PROD747,Books,5,322,1610
ORD108679,CUST9612,2024-10-25,North,PROD322,Home Essentials,4,892,3568
ORD108680,CUST5496,2022-02-09,West,PROD360,Sports,5,832,4160
ORD108681,CUST6269,2022-03-18,East,PROD509,Sports,3,1339,4017
ORD108682,CUST6042,2022-08-11,West,PROD987,Electronics,4,1354,5416
ORD108683,CUST7060,2024-11-04,West,PROD928,Sports,3,504,1512
ORD108684,CUST2103,2024-02-25,West,PROD264,Books,5,1292,6460
ORD108685,CUST6219,2023-11-05,West,PROD515,Sports,3,428,1284
ORD108686,CUST8426,2024-04-28,South,PROD809,Home Essentials,4,525,2100
ORD108687,CUST1947,2023-12-06,East,PROD807,Clothing,4,1677,6708
ORD108688,CUST9752,2022-12-04,South,PROD691,Books,3,869,2607
ORD108689,CUST6301,2023-07-05,North,PROD328,Home Essentials,4,1319,5276
ORD108690,CUST7198,2023-04-23,West,PROD360,Sports,4,707,2828
ORD108691,CUST6390,2024-02-06,East,PROD256,Home Essentials,3,1952,5856
ORD108692,CUST2299,2022-10-29,North,PROD276,Books,5,625,3125
ORD108693,CUST3189,2023-05-21,South,PROD218,Sports,4,724,2896
ORD108694,CUST3620,2023-05-04,South,PROD179,Books,4,176,704
ORD108695,CUST2347,2023-04-02,East,PROD642,Home Essentials,4,1400,5600
ORD108696,CUST2163,2024-06-01,North,PROD201,Home Essentials,4,1019,4076
ORD108697,CUST9377,2022-10-13,East,PROD403,Sports,3,1045,3135
ORD108698,CUST3462,2024-01-10,North,PROD762,Home Essentials,5,565,2825
ORD108699,CUST1275,2024-02-01,South,PROD608,Home Essentials,5,1571,7855
ORD108700,CUST2210,2024-05-09,East,PROD460,Electronics,1,1443,1443
ORD108701,CUST3987,2023-03-05,West,PROD375,Home Essentials,4,1283,5132
ORD108702,CUST5359,2024-10-22,West,PROD856,Home Essentials,4,591,2364
ORD108703,CUST1735,2022-10-24,West,PROD555,Clothing,1,412,412
ORD108704,CUST1645,2023-10-06,South,PROD290,Sports,5,1754,8770
ORD108705,CUST2890,2024-12-12,West,PROD270,Electronics,2,1284,2568
ORD108706,CUST2048,2023-01-08,East,PROD227,Books,2,407,814
ORD108707,CUST4457,2024-06-21,South,PROD605,Home Essentials,5,1986,9930
ORD108708,CUST8169,2022-09-10,North,PROD599,Home Essentials,4,1269,5076
ORD108709,CUST9790,2024-03-11,North,PROD651,Home Essentials,2,1798,3596
ORD108710,CUST3368,2024-07-01,East,PROD200,Books,3,1519,4557
ORD108711,CUST8229,2023-08-07,North,PROD185,Electronics,3,790,2370
ORD108712,CUST8435,2024-10-09,East,PROD276,Clothing,1,188,188
ORD108713,CUST2674,2024-04-02,South,PROD241,Electronics,5,834,4170
ORD108714,CUST9708,2023-09-29,North,PROD123,Sports,5,877,4385
ORD108715,CUST6678,2024-04-07,West,PROD528,Electronics,2,850,1700
ORD108716,CUST8132,2022-02-27,North,PROD280,Electronics,4,1431,5724
ORD108717,CUST3613,2024-08-05,North,PROD464,Sports,5,1669,8345
ORD108718,CUST4903,2022-01-30,North,PROD606,Books,2,470,940
ORD108719,CUST1359,2024-11-12,South,PROD561,Sports,2,550,1100
ORD108720,CUST7932,2022-04-03,North,PROD373,Books,5,266,1330
ORD108721,CUST2931,2022-03-03,East,PROD257,Sports,2,491,982
ORD108722,CUST7812,2024-09-06,East,PROD704,Home Essentials,1,1760,1760
ORD108723,CUST5989,2024-04-08,West,PROD980,Electronics,1,835,835
ORD108724,CUST5023,2023-01-22,South,PROD535,Clothing,5,590,2950
ORD108725,CUST9856,2022-04-08,West,PROD661,Sports,4,1024,4096
ORD108726,CUST5382,2022-06-01,West,PROD218,Electronics,1,1273,1273
ORD108727,CUST8338,2023-03-06,West,PROD356,Clothing,1,1591,1591
ORD108728,CUST9586,2024-03-25,East,PROD818,Clothing,5,1824,9120
ORD108729,CUST5856,2022-12-03,East,PROD655,Electronics,3,1166,3498
ORD108730,CUST2748,2022-05-14,East,PROD539,Electronics,2,1044,2088
ORD108731,CUST6437,2024-03-08,East,PROD271,Books,1,128,128
ORD108732,CUST6340,2023-11-03,South,PROD973,Books,3,1997,5991
ORD108733,CUST4852,2022-11-09,North,PROD590,Clothing,4,1755,7020
ORD108734,CUST1938,2022-02-04,North,PROD170,Home Essentials,3,1972,5916
ORD108735,CUST5770,2023-10-14,East,PROD967,Clothing,5,1154,5770
ORD108736,CUST1421,2022-05-29,South,PROD117,Electronics,4,792,3168
ORD108737,CUST6757,2024-02-05,South,PROD379,Books,4,1797,7188
ORD108738,CUST3934,2023-03-06,South,PROD339,Books,3,227,681
ORD108739,CUST3760,2024-07-18,North,PROD314,Home Essentials,5,866,4330
ORD108740,CUST3967,2024-09-30,East,PROD267,Electronics,1,1417,1417
ORD108741,CUST1135,2023-04-07,East,PROD701,Books,3,540,1620
ORD108742,CUST4921,2022-07-04,East,PROD171,Clothing,1,968,968
ORD108743,CUST7863,2023-03-18,East,PROD676,Home Essentials,3,1511,4533
ORD108744,CUST1642,2022-03-03,East,PROD461,Clothing,1,1889,1889
ORD108745,CUST9263,2023-03-03,East,PROD123,Home Essentials,3,1765,5295
ORD108746,CUST9676,2023-11-22,South,PROD422,Home Essentials,4,623,2492
ORD108747,CUST3845,2022-07-15,North,PROD281,Clothing,2,1670,3340
ORD108748,CUST3183,2023-08-10,East,PROD264,Sports,4,1833,7332
ORD108749,CUST1931,2024-10-16,South,PROD170,Electronics,1,859,859
ORD108750,CUST6235,2024-11-15,South,PROD252,Home Essentials,5,209,1045
ORD108751,CUST1704,2023-09-27,South,PROD848,Electronics,4,1451,5804
ORD108752,CUST8429,2024-04-20,South,PROD710,Books,2,1528,3056
ORD108753,CUST2141,2024-06-06,South,PROD734,Sports,1,1368,1368
ORD108754,CUST4981,2022-11-28,East,PROD591,Sports,4,1885,7540
ORD108755,CUST4543,2023-02-09,East,PROD713,Home Essentials,3,1952,5856
ORD108756,CUST5587,2024-07-29,North,PROD252,Electronics,5,262,1310
ORD108757,CUST3502,2024-07-03,South,PROD949,Sports,1,659,659
ORD108758,CUST8682,2024-12-12,East,PROD511,Books,4,498,1992
ORD108759,CUST3639,2023-10-29,West,PROD876,Electronics,1,682,682
ORD108760,CUST2135,2024-01-24,North,PROD724,Home Essentials,3,498,1494
ORD108761,CUST6719,2024-03-14,South,PROD941,Home Essentials,2,1616,3232
ORD108762,CUST3274,2024-03-14,North,PROD215,Home Essentials,4,1769,7076
ORD108763,CUST5874,2023-08-08,South,PROD343,Sports,1,338,338
ORD108764,CUST6119,2022-11-29,South,PROD898,Clothing,1,1588,1588
ORD108765,CUST9050,2023-12-03,North,PROD621,Electronics,1,1703,1703
ORD108766,CUST5943,2023-09-25,North,PROD817,Books,2,1913,3826
ORD108767,CUST6283,2022-11-25,South,PROD170,Clothing,1,1155,1155
ORD108768,CUST8333,2024-12-21,South,PROD549,Home Essentials,5,1246,6230
ORD108769,CUST3774,2023-03-10,West,PROD968,Books,5,1657,8285
ORD108770,CUST2741,2023-06-21,North,PROD863,Clothing,1,1790,1790
ORD108771,CUST8255,2024-05-30,West,PROD714,Clothing,5,209,1045
ORD108772,CUST4678,2024-03-11,East,PROD498,Clothing,4,1394,5576
ORD108773,CUST3495,2023-06-18,West,PROD318,Home Essentials,5,1503,7515
ORD108774,CUST9715,2022-07-25,East,PROD140,Home Essentials,1,399,399
ORD108775,CUST8020,2022-03-13,East,PROD585,Home Essentials,3,1750,5250
ORD108776,CUST3936,2022-02-22,North,PROD848,Clothing,4,1855,7420
ORD108777,CUST3092,2022-08-05,North,PROD402,Electronics,2,1101,2202
ORD108778,CUST4625,2023-04-16,South,PROD121,Books,1,1865,1865
ORD108779,CUST1436,2023-04-08,South,PROD599,Books,2,863,1726
ORD108780,CUST6783,2022-09-23,South,PROD178,Electronics,3,348,1044
ORD108781,CUST6574,2022-09-18,West,PROD344,Sports,2,620,1240
ORD108782,CUST7901,2024-06-02,East,PROD165,Electronics,1,133,133
ORD108783,CUST4859,2022-03-23,West,PROD828,Books,1,327,327
ORD108784,CUST4384,2024-06-04,South,PROD936,Home Essentials,3,684,2052
ORD108785,CUST5943,2023-04-06,East,PROD322,Sports,1,1522,1522
ORD108786,CUST8465,2024-05-24,East,PROD636,Sports,3,1057,3171
ORD108787,CUST1983,2022-10-15,West,PROD665,Home Essentials,3,912,2736
ORD108788,CUST7311,2022-01-28,East,PROD581,Books,1,823,823
ORD108789,CUST7305,2023-04-18,North,PROD219,Clothing,5,683,3415
ORD108790,CUST3402,2024-08-25,East,PROD115,Home Essentials,3,669,2007
ORD108791,CUST7751,2022-03-30,West,PROD692,Home Essentials,1,319,319
ORD108792,CUST3901,2023-07-16,West,PROD505,Electronics,5,1494,7470
ORD108793,CUST8428,2024-03-19,East,PROD466,Electronics,3,886,2658
ORD108794,CUST9760,2024-11-04,West,PROD102,Sports,5,1884,9420
ORD108795,CUST3911,2023-04-07,West,PROD423,Books,4,627,2508
ORD108796,CUST8925,2022-04-22,East,PROD971,Home Essentials,4,174,696
ORD108797,CUST1791,2022-05-13,North,PROD882,Books,5,1741,8705
ORD108798,CUST6297,2024-01-25,West,PROD498,Clothing,3,235,705
ORD108799,CUST6567,2024-01-12,South,PROD625,Sports,1,173,173
ORD108800,CUST4367,2022-04-13,East,PROD438,Home Essentials,2,353,706
ORD108801,CUST3072,2022-05-28,North,PROD770,Home Essentials,1,1141,1141
ORD108802,CUST7767,2023-12-08,South,PROD927,Home Essentials,2,1121,2242
ORD108803,CUST3659,2024-01-25,North,PROD372,Books,2,1166,2332
ORD108804,CUST3034,2022-07-21,West,PROD899,Sports,3,149,447
ORD108805,CUST3113,2024-06-29,West,PROD763,Sports,5,614,3070
ORD108806,CUST7030,2022-09-26,South,PROD960,Electronics,1,843,843
ORD108807,CUST8587,2024-07-11,South,PROD702,Home Essentials,5,830,4150
ORD108808,CUST2621,2023-09-25,South,PROD488,Clothing,4,670,2680
ORD108809,CUST2623,2023-02-23,East,PROD295,Electronics,3,1919,5757
ORD108810,CUST2873,2024-07-16,South,PROD857,Clothing,3,1937,5811
ORD108811,CUST7843,2023-04-11,West,PROD724,Sports,4,675,2700
ORD108812,CUST8017,2024-03-17,East,PROD195,Electronics,1,1705,1705
ORD108813,CUST4567,2022-09-05,North,PROD937,Home Essentials,4,1426,5704
ORD108814,CUST6977,2022-01-13,West,PROD145,Sports,1,1265,1265
ORD108815,CUST8906,2023-11-26,North,PROD539,Sports,2,1002,2004
ORD108816,CUST2769,2022-02-13,East,PROD140,Home Essentials,3,301,903
ORD108817,CUST3683,2024-10-25,East,PROD383,Clothing,1,306,306
ORD108818,CUST7055,2022-07-25,West,PROD338,Electronics,5,514,2570
ORD108819,CUST4761,2022-10-28,South,PROD887,Electronics,5,320,1600
ORD108820,CUST1083,2023-01-09,North,PROD768,Home Essentials,3,1485,4455
ORD108821,CUST3968,2024-03-15,East,PROD535,Sports,4,857,3428
ORD108822,CUST9720,2024-01-24,North,PROD498,Home Essentials,4,1204,4816
ORD108823,CUST4637,2024-03-22,East,PROD830,Clothing,1,862,862
ORD108824,CUST9833,2023-04-17,North,PROD925,Sports,4,662,2648
ORD108825,CUST7673,2022-05-20,North,PROD470,Home Essentials,3,1408,4224
ORD108826,CUST6146,2022-11-25,North,PROD344,Clothing,1,468,468
ORD108827,CUST5414,2023-01-01,East,PROD133,Books,2,1615,3230
ORD108828,CUST6837,2023-03-15,North,PROD532,Electronics,4,995,3980
ORD108829,CUST1554,2024-09-02,North,PROD287,Books,4,1469,5876
ORD108830,CUST5329,2024-08-10,West,PROD559,Clothing,1,303,303
ORD108831,CUST6072,2023-08-21,South,PROD241,Electronics,5,1148,5740
ORD108832,CUST1952,2022-06-03,South,PROD939,Clothing,4,1056,4224
ORD108833,CUST9068,2024-08-21,North,PROD274,Electronics,3,1676,5028
ORD108834,CUST5111,2023-10-06,East,PROD478,Electronics,4,168,672
ORD108835,CUST9089,2022-05-28,North,PROD691,Home Essentials,2,615,1230
ORD108836,CUST6193,2024-12-25,South,PROD881,Clothing,4,1615,6460
ORD108837,CUST8387,2023-05-22,North,PROD789,Sports,5,339,1695
ORD108838,CUST8173,2022-07-11,West,PROD169,Books,4,460,1840
ORD108839,CUST1849,2023-12-22,North,PROD143,Electronics,1,1564,1564
ORD108840,CUST4913,2023-05-14,East,PROD939,Sports,4,1154,4616
ORD108841,CUST7852,2022-02-18,North,PROD151,Sports,5,1752,8760
ORD108842,CUST5447,2024-08-07,East,PROD500,Sports,1,806,806
ORD108843,CUST4631,2022-01-19,East,PROD797,Home Essentials,3,1725,5175
ORD108844,CUST5252,2022-07-29,South,PROD841,Clothing,1,789,789
ORD108845,CUST5282,2024-01-07,North,PROD916,Books,2,756,1512
ORD108846,CUST7895,2023-12-31,South,PROD551,Books,1,1837,1837
ORD108847,CUST2181,2023-03-04,East,PROD974,Electronics,3,1445,4335
ORD108848,CUST5419,2024-01-18,West,PROD512,Home Essentials,4,443,1772
ORD108849,CUST6405,2022-06-15,North,PROD421,Books,1,1838,1838
ORD108850,CUST4008,2024-12-06,East,PROD506,Clothing,1,635,635
ORD108851,CUST5977,2022-06-26,West,PROD110,Books,1,454,454
ORD108852,CUST1227,2023-04-04,West,PROD154,Sports,1,1594,1594
ORD108853,CUST8444,2024-09-18,North,PROD219,Electronics,3,1027,3081
ORD108854,CUST2088,2024-01-06,North,PROD922,Sports,5,1082,5410
ORD108855,CUST8041,2023-03-01,East,PROD616,Home Essentials,5,204,1020
ORD108856,CUST1844,2023-10-07,South,PROD434,Electronics,1,1910,1910
ORD108857,CUST9166,2022-02-15,North,PROD440,Clothing,3,1445,4335
ORD108858,CUST3664,2023-03-31,West,PROD179,Electronics,3,1695,5085
ORD108859,CUST9318,2023-12-13,East,PROD397,Sports,1,1061,1061
ORD108860,CUST4792,2022-09-12,East,PROD740,Clothing,2,626,1252
ORD108861,CUST6070,2022-07-18,West,PROD353,Electronics,1,603,603
ORD108862,CUST7152,2022-07-13,South,PROD423,Sports,2,1208,2416
ORD108863,CUST2213,2024-11-17,East,PROD608,Clothing,1,1030,1030
ORD108864,CUST8028,2023-03-27,South,PROD144,Electronics,2,808,1616
ORD108865,CUST7958,2022-02-02,East,PROD943,Sports,2,334,668
ORD108866,CUST7682,2024-04-03,North,PROD314,Sports,1,1979,1979
ORD108867,CUST3148,2022-06-05,East,PROD922,Electronics,2,1386,2772
ORD108868,CUST7167,2023-07-26,South,PROD991,Books,4,1129,4516
ORD108869,CUST1693,2023-04-22,North,PROD547,Clothing,5,593,2965
ORD108870,CUST1850,2024-12-21,West,PROD271,Home Essentials,3,1412,4236
ORD108871,CUST3816,2023-06-18,East,PROD407,Electronics,2,1693,3386
ORD108872,CUST6363,2024-10-30,North,PROD287,Electronics,2,1780,3560
ORD108873,CUST3148,2024-02-14,West,PROD190,Clothing,3,977,2931
ORD108874,CUST2917,2022-02-14,East,PROD111,Books,2,1677,3354
ORD108875,CUST5139,2022-12-31,West,PROD674,Books,3,1473,4419
ORD108876,CUST9205,2023-02-27,West,PROD564,Clothing,1,1323,1323
ORD108877,CUST7399,2022-10-06,South,PROD778,Clothing,4,1809,7236
ORD108878,CUST2408,2022-04-28,West,PROD924,Clothing,4,1066,4264
ORD108879,CUST3061,2022-05-28,East,PROD144,Home Essentials,5,1065,5325
ORD108880,CUST3631,2022-01-06,East,PROD150,Clothing,2,1063,2126
ORD108881,CUST7323,2023-06-26,East,PROD209,Sports,5,996,4980
ORD108882,CUST6994,2024-12-23,South,PROD214,Home Essentials,1,1458,1458
ORD108883,CUST2750,2023-10-28,East,PROD521,Clothing,4,1730,6920
ORD108884,CUST8734,2022-12-27,South,PROD639,Books,1,316,316
ORD108885,CUST9833,2024-02-16,East,PROD635,Books,1,722,722
ORD108886,CUST7561,2022-12-29,East,PROD946,Electronics,2,452,904
ORD108887,CUST6625,2023-01-29,East,PROD206,Books,1,791,791
ORD108888,CUST2116,2024-09-13,South,PROD386,Home Essentials,4,774,3096
ORD108889,CUST7077,2024-12-04,South,PROD680,Sports,5,730,3650
ORD108890,CUST5186,2022-12-05,West,PROD254,Home Essentials,4,424,1696
ORD108891,CUST4035,2022-04-18,West,PROD300,Electronics,2,1000,2000
ORD108892,CUST6156,2023-05-31,North,PROD288,Home Essentials,4,1351,5404
ORD108893,CUST9347,2024-05-06,East,PROD582,Home Essentials,3,1268,3804
ORD108894,CUST8136,2022-10-31,South,PROD368,Home Essentials,5,407,2035
ORD108895,CUST8060,2023-11-28,East,PROD280,Clothing,3,753,2259
ORD108896,CUST2563,2023-09-27,South,PROD695,Electronics,3,1757,5271
ORD108897,CUST1665,2024-06-08,South,PROD839,Sports,2,384,768
ORD108898,CUST6950,2024-04-19,West,PROD105,Sports,1,491,491
ORD108899,CUST6099,2022-02-11,East,PROD610,Home Essentials,3,1861,5583
ORD108900,CUST2618,2023-05-22,North,PROD858,Clothing,4,459,1836
ORD108901,CUST7967,2022-09-18,South,PROD464,Books,1,868,868
ORD108902,CUST9139,2022-06-22,North,PROD731,Clothing,4,896,3584
ORD108903,CUST1141,2023-08-08,West,PROD353,Clothing,4,1031,4124
ORD108904,CUST6199,2024-09-06,North,PROD925,Home Essentials,1,264,264
ORD108905,CUST3551,2022-10-20,South,PROD629,Sports,1,832,832
ORD108906,CUST9980,2023-05-30,East,PROD601,Books,4,680,2720
ORD108907,CUST6408,2024-07-21,South,PROD239,Sports,2,920,1840
ORD108908,CUST4268,2022-03-05,North,PROD668,Books,5,1347,6735
ORD108909,CUST6052,2022-08-23,South,PROD380,Electronics,5,223,1115
ORD108910,CUST1109,2024-11-05,North,PROD471,Books,2,443,886
ORD108911,CUST1612,2022-12-03,South,PROD892,Clothing,1,1974,1974
ORD108912,CUST9044,2024-04-23,East,PROD276,Books,4,623,2492
ORD108913,CUST8515,2024-01-13,South,PROD430,Home Essentials,5,1175,5875
ORD108914,CUST1490,2022-01-02,North,PROD345,Electronics,4,228,912
ORD108915,CUST9324,2024-03-10,North,PROD684,Sports,2,1258,2516
ORD108916,CUST3226,2022-09-01,South,PROD623,Books,4,756,3024
ORD108917,CUST2881,2024-08-24,East,PROD781,Home Essentials,2,1250,2500
ORD108918,CUST7051,2024-04-22,North,PROD990,Home Essentials,1,837,837
ORD108919,CUST5322,2024-08-03,North,PROD528,Home Essentials,2,1038,2076
ORD108920,CUST8949,2024-03-24,North,PROD191,Home Essentials,2,170,340
ORD108921,CUST8204,2022-06-08,East,PROD472,Sports,5,372,1860
ORD108922,CUST2607,2024-09-15,East,PROD462,Sports,4,1310,5240
ORD108923,CUST6953,2023-04-20,South,PROD617,Electronics,5,1126,5630
ORD108924,CUST1751,2024-11-03,West,PROD697,Sports,3,1408,4224
ORD108925,CUST1815,2023-08-05,South,PROD561,Clothing,2,121,242
ORD108926,CUST3738,2022-03-02,South,PROD987,Clothing,3,265,795
ORD108927,CUST2512,2023-07-15,South,PROD743,Home Essentials,5,1433,7165
ORD108928,CUST8835,2024-07-29,North,PROD637,Home Essentials,4,974,3896
ORD108929,CUST1996,2023-05-24,East,PROD533,Electronics,5,1600,8000
ORD108930,CUST3354,2022-10-17,West,PROD364,Electronics,4,597,2388
ORD108931,CUST6954,2023-04-17,South,PROD898,Home Essentials,4,533,2132
ORD108932,CUST2217,2024-02-05,North,PROD499,Clothing,1,857,857
ORD108933,CUST7440,2022-11-30,South,PROD734,Sports,2,333,666
ORD108934,CUST5800,2022-06-17,North,PROD362,Home Essentials,5,936,4680
ORD108935,CUST2176,2023-02-19,North,PROD920,Electronics,4,1793,7172
ORD108936,CUST6856,2024-06-30,West,PROD820,Sports,5,762,3810
ORD108937,CUST9199,2024-11-07,South,PROD434,Sports,5,824,4120
ORD108938,CUST6049,2022-12-23,East,PROD463,Home Essentials,4,475,1900
ORD108939,CUST6692,2024-11-04,East,PROD853,Electronics,3,829,2487
ORD108940,CUST9009,2024-09-20,North,PROD669,Home Essentials,2,1369,2738
ORD108941,CUST6345,2024-11-22,South,PROD715,Sports,2,402,804
ORD108942,CUST6650,2024-12-17,West,PROD482,Electronics,1,504,504
ORD108943,CUST3594,2022-01-23,East,PROD292,Home Essentials,1,1911,1911
ORD108944,CUST7085,2022-09-26,North,PROD366,Clothing,1,1786,1786
ORD108945,CUST4632,2023-04-09,West,PROD873,Clothing,2,807,1614
ORD108946,CUST4653,2024-05-07,East,PROD955,Clothing,3,1016,3048
ORD108947,CUST8730,2024-08-20,East,PROD479,Electronics,2,120,240
ORD108948,CUST9102,2023-01-28,South,PROD942,Clothing,2,356,712
ORD108949,CUST9550,2022-06-12,South,PROD152,Clothing,2,498,996
ORD108950,CUST3481,2024-09-08,North,PROD877,Home Essentials,2,1652,3304
ORD108951,CUST5081,2023-07-21,South,PROD282,Electronics,3,150,450
ORD108952,CUST5428,2022-03-23,West,PROD224,Electronics,1,546,546
ORD108953,CUST8404,2024-03-17,North,PROD394,Clothing,5,1393,6965
ORD108954,CUST6527,2024-04-25,North,PROD325,Books,1,926,926
